id,age,gender,education_level,major,family_income,family_size,housing_condition,financial_aid,poverty_level
1761,30,M,博士,计算机科学,64704,4,99,0,2
1762,27,F,本科,物理学,37467,2,94,1,1
1763,27,F,博士,计算机科学,49979,3,169,0,2
1764,27,F,博士,生物科学,46323,6,193,0,2
1765,27,F,本科,物理学,98077,5,115,0,2
1766,24,M,本科,生物科学,80543,3,171,1,2
1767,28,F,本科,生物科学,33964,4,166,1,1
1768,26,F,本科,生物科学,49121,4,61,1,1
1769,29,F,本科,生物科学,85656,6,50,1,1
1770,28,F,本科,生物科学,43053,4,53,1,1
1771,28,F,本科,计算机科学,41808,6,142,1,2
1772,27,M,硕士,生物科学,66810,4,56,0,3
1773,27,M,本科,生物科学,80748,2,145,1,2
1774,22,F,博士,物理学,39092,6,178,0,2
1775,21,F,本科,物理学,38602,3,118,1,2
1776,27,F,本科,计算机科学,66519,3,146,1,2
1777,29,F,博士,物理学,86469,3,111,0,3
1778,29,F,博士,生物科学,77617,2,140,0,2
1779,25,F,硕士,生物科学,40861,5,178,1,2
1780,22,F,博士,计算机科学,69816,6,84,0,2
1781,24,M,本科,生物科学,71049,3,196,0,3
1782,29,M,博士,物理学,69266,2,60,0,2
1783,24,M,博士,生物科学,57484,5,117,0,3
1784,30,M,硕士,生物科学,31422,5,118,1,2
1785,27,F,博士,计算机科学,34380,3,77,1,2
1786,27,M,博士,计算机科学,65245,5,56,0,3
1787,29,F,本科,计算机科学,61737,2,54,1,1
1788,22,F,博士,计算机科学,37531,5,110,0,3
1789,26,F,博士,计算机科学,89760,3,113,0,3
1790,22,M,本科,物理学,54417,6,188,1,1
1791,22,F,博士,计算机科学,75229,4,129,0,2
1792,22,M,硕士,计算机科学,36312,6,90,1,1
1793,29,M,硕士,生物科学,97484,4,85,0,2
1794,24,M,硕士,物理学,32035,3,165,0,3
1795,23,F,本科,物理学,71467,5,92,1,2
1796,27,F,本科,生物科学,36908,2,148,1,1
1797,23,F,本科,生物科学,59043,4,164,0,2
1798,23,M,硕士,计算机科学,59722,5,121,1,2
1799,23,M,硕士,计算机科学,60714,4,52,1,2
1800,20,F,本科,计算机科学,66634,5,137,0,3
1801,21,F,博士,物理学,61903,4,195,0,3
1802,23,M,本科,生物科学,80610,3,68,1,1
1803,29,M,本科,计算机科学,78020,3,180,1,1
1804,20,F,硕士,物理学,55888,4,103,1,1
1805,22,M,博士,物理学,48096,4,86,0,3
1806,23,F,博士,生物科学,34024,3,191,0,3
1807,28,M,本科,物理学,97044,5,84,0,3
1808,25,M,本科,计算机科学,76690,5,74,1,2
1809,25,F,本科,计算机科学,52764,6,175,1,2
1810,20,M,硕士,物理学,73711,6,189,1,1
1811,22,M,硕士,生物科学,90362,6,102,0,3
1812,25,M,硕士,计算机科学,54565,2,190,0,2
1813,25,F,本科,物理学,71900,5,80,0,2
1814,28,M,硕士,物理学,91402,5,84,1,1
1815,27,F,本科,物理学,53344,3,124,1,1
1816,30,F,博士,物理学,96278,6,150,0,3
1817,26,F,博士,物理学,68396,4,151,1,2
1818,30,F,本科,物理学,39234,2,99,1,1
1819,27,F,本科,计算机科学,84666,6,121,0,2
1820,29,F,硕士,生物科学,56064,3,174,0,3
1821,25,M,本科,计算机科学,52345,6,116,0,3
1822,21,F,博士,生物科学,44756,5,61,0,2
1823,20,F,本科,计算机科学,83512,6,127,1,1
1824,26,M,本科,计算机科学,32885,3,146,0,3
1825,25,F,硕士,物理学,43461,4,87,0,3
1826,27,M,博士,生物科学,88690,2,80,0,3
1827,26,F,硕士,计算机科学,99596,6,98,1,1
1828,22,F,本科,物理学,47642,3,183,0,2
1829,22,F,本科,物理学,43054,5,163,1,2
1830,25,M,博士,计算机科学,86528,3,105,0,3
1831,21,M,硕士,物理学,69564,2,98,0,3
1832,28,M,博士,物理学,53074,5,196,0,2
1833,28,F,博士,生物科学,43385,2,165,1,1
1834,26,M,博士,计算机科学,31014,3,174,0,2
1835,23,M,博士,物理学,82135,2,159,0,3
1836,28,M,博士,计算机科学,37216,3,110,0,2
1837,22,M,硕士,物理学,61651,6,77,0,2
1838,30,F,硕士,计算机科学,69927,5,54,1,1
1839,28,F,硕士,计算机科学,63859,3,140,0,2
1840,21,M,本科,物理学,67844,4,60,0,3
1841,26,F,本科,物理学,95520,6,180,1,2
1842,24,M,硕士,物理学,57453,5,177,1,1
1843,25,F,硕士,生物科学,83246,5,82,0,3
1844,28,M,本科,生物科学,42749,3,77,0,3
1845,27,M,硕士,计算机科学,56955,2,135,0,2
1846,25,M,本科,物理学,74829,3,183,1,2
1847,24,M,硕士,生物科学,52692,6,161,0,3
1848,25,F,博士,物理学,54392,5,196,0,3
1849,20,M,博士,计算机科学,57268,6,73,0,2
1850,23,F,本科,生物科学,33374,2,87,1,1
1851,26,F,硕士,物理学,85282,2,58,1,2
1852,25,F,硕士,物理学,34965,5,165,1,1
1853,25,F,博士,生物科学,40665,4,146,0,3
1854,23,M,博士,物理学,43153,2,116,0,3
1855,29,M,博士,计算机科学,40395,6,175,0,3
1856,21,F,硕士,物理学,59325,4,139,1,1
1857,29,M,本科,生物科学,67039,3,189,1,2
1858,26,M,本科,生物科学,95094,6,92,1,1
1859,20,F,本科,计算机科学,42547,4,60,1,1
1860,20,F,博士,计算机科学,52607,2,145,0,2
1861,23,F,硕士,物理学,98308,6,71,0,2
1862,27,M,博士,物理学,73590,4,107,1,2
1863,22,F,博士,生物科学,98822,2,154,0,3
1864,24,M,博士,物理学,76376,6,189,0,3
1865,29,F,硕士,物理学,69383,6,57,0,2
1866,26,F,硕士,计算机科学,32597,2,107,1,1
1867,24,F,本科,生物科学,90051,2,84,0,3
1868,30,M,博士,生物科学,52468,6,187,0,3
1869,30,M,本科,生物科学,50973,2,139,1,1
1870,30,F,硕士,计算机科学,74045,3,56,0,2
1871,22,M,本科,物理学,84932,3,163,1,2
1872,24,M,硕士,计算机科学,52308,5,56,0,2
1873,29,M,本科,生物科学,43296,4,153,0,3
1874,26,M,博士,物理学,86922,4,94,0,2
1875,24,M,硕士,物理学,67753,6,62,0,2
1876,20,M,硕士,生物科学,33870,3,75,1,1
1877,20,M,本科,计算机科学,85107,3,108,1,2
1878,24,M,本科,物理学,62988,2,180,1,2
1879,20,M,硕士,生物科学,34535,2,58,1,1
1880,22,F,硕士,物理学,48407,2,191,1,2
1881,23,M,硕士,物理学,33113,4,172,1,1
1882,23,F,硕士,计算机科学,59379,4,83,1,2
1883,23,M,硕士,计算机科学,78843,2,82,0,3
1884,21,M,博士,计算机科学,35532,6,95,1,2
1885,22,M,硕士,物理学,82876,4,114,0,2
1886,25,M,本科,物理学,71993,3,199,1,1
1887,24,F,博士,计算机科学,38558,3,87,0,3
1888,29,M,博士,物理学,71235,2,51,0,3
1889,26,M,博士,物理学,44850,6,200,0,2
1890,30,F,博士,计算机科学,63034,4,71,0,3
1891,28,M,本科,计算机科学,79517,3,128,1,1
1892,25,F,博士,生物科学,72870,5,172,0,3
1893,20,M,博士,计算机科学,80389,6,189,0,3
1894,29,M,本科,计算机科学,82189,5,120,1,2
1895,21,F,硕士,物理学,52629,4,168,1,1
1896,21,F,硕士,计算机科学,62877,4,123,0,2
1897,23,F,硕士,计算机科学,46350,2,121,0,2
1898,23,M,博士,计算机科学,90284,3,173,1,2
1899,21,M,本科,生物科学,71039,4,140,1,2
1900,20,M,博士,生物科学,65825,6,130,0,2
1901,30,F,博士,生物科学,73412,5,174,0,3
1902,27,F,本科,计算机科学,54936,3,70,0,2
1903,24,M,博士,计算机科学,32795,2,191,0,3
1904,27,M,硕士,生物科学,74343,4,172,0,3
1905,24,M,硕士,计算机科学,41257,4,149,1,2
1906,23,M,博士,生物科学,98949,2,123,1,1
1907,20,F,本科,物理学,32156,2,126,1,1
1908,20,M,博士,生物科学,35328,6,117,0,3
1909,21,M,博士,计算机科学,41761,6,95,1,2
1910,22,M,博士,计算机科学,85002,6,165,1,1
1911,26,F,本科,物理学,55601,4,151,1,2
1912,30,F,硕士,物理学,76775,5,102,1,1
1913,28,M,本科,生物科学,60653,2,173,1,2
1914,30,F,本科,生物科学,41374,6,62,1,1
1915,24,F,本科,生物科学,98238,4,89,1,2
1916,28,M,硕士,计算机科学,40157,2,66,0,2
1917,20,F,本科,生物科学,87023,4,178,1,1
1918,27,F,博士,计算机科学,82100,2,91,0,3
1919,27,M,博士,物理学,88067,4,55,0,3
1920,21,M,博士,物理学,61088,2,112,0,3
1921,21,F,硕士,物理学,86414,4,185,0,3
1922,30,M,博士,物理学,78374,4,168,0,2
1923,21,F,博士,生物科学,97705,6,95,0,3
1924,28,M,本科,计算机科学,75169,4,78,1,2
1925,21,M,硕士,物理学,57301,3,95,0,3
1926,30,F,硕士,生物科学,92873,2,199,0,3
1927,21,F,硕士,计算机科学,41203,6,73,0,2
1928,29,F,本科,计算机科学,69286,6,91,1,2
1929,26,M,博士,生物科学,89919,5,188,1,1
1930,29,M,本科,计算机科学,73555,6,198,1,2
1931,24,M,本科,生物科学,90213,2,94,0,3
1932,26,F,博士,生物科学,65507,3,108,0,2
1933,22,F,硕士,计算机科学,32692,5,167,1,1
1934,26,F,本科,生物科学,44906,3,167,1,2
1935,27,M,博士,物理学,90825,5,165,0,3
1936,20,F,博士,生物科学,46057,2,71,0,2
1937,27,M,硕士,生物科学,84670,5,111,0,2
1938,30,F,本科,物理学,98789,6,145,1,2
1939,27,F,本科,计算机科学,69571,3,135,1,1
1940,29,F,本科,计算机科学,68699,6,159,0,3
1941,20,M,博士,物理学,82175,5,116,1,2
1942,20,F,博士,计算机科学,95446,6,103,0,2
1943,29,F,博士,生物科学,45985,3,50,1,2
1944,28,M,硕士,计算机科学,54863,2,55,0,2
1945,24,M,硕士,生物科学,41963,6,170,0,2
1946,29,M,硕士,计算机科学,90391,4,93,1,1
1947,30,F,硕士,生物科学,38899,5,117,1,2
1948,25,F,本科,计算机科学,49605,2,101,0,3
1949,30,M,硕士,物理学,55413,3,145,0,2
1950,22,M,本科,生物科学,45529,6,107,1,1
1951,27,M,本科,生物科学,84687,6,152,1,1
1952,25,F,博士,生物科学,71850,3,77,0,2
1953,22,F,硕士,物理学,46375,3,125,0,3
1954,20,M,本科,生物科学,45706,4,51,1,1
1955,29,F,硕士,生物科学,93972,6,167,1,2
1956,30,F,本科,计算机科学,72422,2,144,0,3
1957,22,F,博士,物理学,93033,6,161,0,3
1958,30,F,博士,生物科学,87206,6,130,0,2
1959,27,M,本科,生物科学,41736,4,180,1,2
1960,30,F,本科,计算机科学,63165,3,50,1,2
1961,26,F,博士,计算机科学,58404,6,132,0,2
1962,26,M,本科,生物科学,45481,5,179,0,3
1963,28,M,硕士,生物科学,71050,2,108,1,2
1964,28,M,本科,计算机科学,45872,2,86,0,2
1965,22,F,博士,生物科学,35073,4,146,0,3
1966,30,M,博士,计算机科学,87013,2,105,0,2
1967,27,M,本科,计算机科学,40740,6,57,1,2
1968,29,F,本科,计算机科学,47246,6,168,1,1
1969,30,M,硕士,物理学,99318,2,131,0,3
1970,29,M,博士,生物科学,67329,5,102,0,2
1971,30,F,博士,物理学,34769,5,167,0,2
1972,26,M,本科,生物科学,52664,6,98,1,1
1973,22,M,博士,生物科学,77686,2,92,0,2
1974,23,M,本科,物理学,85538,6,66,1,1
1975,21,F,博士,物理学,48829,3,184,0,2
1976,22,M,硕士,计算机科学,64632,4,173,0,2
1977,30,F,硕士,生物科学,56683,5,142,0,3
1978,24,F,博士,生物科学,60606,2,169,1,2
1979,26,M,硕士,生物科学,46057,3,190,1,2
1980,28,F,硕士,计算机科学,96075,6,141,0,2
1981,24,M,本科,计算机科学,98876,5,65,1,1
1982,28,M,本科,物理学,54109,6,92,1,2
1983,20,M,本科,计算机科学,30206,5,130,0,3
1984,23,F,本科,计算机科学,66957,2,150,1,1
1985,26,M,本科,生物科学,50196,4,141,0,3
1986,26,M,本科,生物科学,32979,3,100,0,2
1987,21,M,硕士,计算机科学,86094,5,149,0,3
1988,24,F,硕士,物理学,72503,6,164,1,1
1989,20,M,博士,生物科学,66017,3,66,1,1
1990,27,M,硕士,计算机科学,89415,4,179,0,3
1991,23,M,博士,计算机科学,42082,2,77,0,3
1992,26,F,博士,生物科学,98653,3,141,0,2
1993,23,F,博士,物理学,99734,5,80,0,2
1994,30,M,本科,生物科学,42456,2,124,1,2
1995,23,M,博士,生物科学,94888,3,115,0,2
1996,21,F,博士,物理学,98792,6,81,1,2
1997,21,F,硕士,计算机科学,39633,4,194,1,1
1998,21,F,硕士,物理学,30948,5,175,1,1
1999,30,M,硕士,生物科学,90348,6,119,1,2
2000,21,M,博士,物理学,70317,5,67,0,2
2001,23,M,博士,物理学,67164,2,127,0,2
2002,30,M,本科,计算机科学,87705,3,196,1,2
2003,20,F,硕士,物理学,47857,2,176,0,3
2004,25,F,硕士,生物科学,57692,3,156,0,2
2005,22,F,本科,物理学,49578,3,148,1,2
2006,29,F,硕士,物理学,44248,2,191,1,2
2007,27,F,博士,计算机科学,82045,6,179,0,3
2008,22,F,本科,物理学,98151,4,195,1,1
2009,30,M,本科,生物科学,45106,3,155,0,2
2010,23,M,硕士,生物科学,66636,6,51,1,1
2011,20,F,博士,计算机科学,56661,4,58,0,2
2012,27,M,硕士,物理学,88796,2,187,0,3
2013,27,F,博士,计算机科学,63941,3,104,1,2
2014,22,M,本科,计算机科学,95605,4,192,1,1
2015,27,F,博士,物理学,61794,5,106,1,2
2016,23,F,硕士,物理学,72362,4,65,0,2
2017,25,F,本科,生物科学,50147,6,139,1,2
2018,29,F,博士,生物科学,55518,3,97,0,3
2019,22,F,本科,计算机科学,52864,2,118,0,3
2020,21,F,本科,计算机科学,67552,2,200,1,2
2021,30,F,本科,计算机科学,97993,3,156,1,2
2022,22,M,硕士,生物科学,32520,3,71,0,2
2023,30,M,硕士,计算机科学,94718,2,90,1,1
2024,26,M,博士,生物科学,32629,4,90,1,2
2025,30,F,博士,计算机科学,31956,6,145,0,3
2026,24,M,博士,物理学,63890,5,148,0,3
2027,23,F,博士,物理学,62408,2,64,0,3
2028,29,M,硕士,计算机科学,56393,3,186,0,3
2029,22,F,博士,生物科学,35256,4,163,0,2
2030,21,F,本科,生物科学,73125,4,186,1,1
2031,21,F,硕士,生物科学,88304,6,130,0,2
2032,27,F,硕士,计算机科学,63388,2,87,0,2
2033,20,M,本科,物理学,51261,3,195,1,2
2034,29,F,本科,物理学,71706,4,165,0,2
2035,24,M,本科,生物科学,51241,2,121,1,2
2036,29,F,本科,计算机科学,73327,4,165,1,2
2037,28,F,博士,物理学,66501,5,116,0,2
2038,30,M,硕士,计算机科学,45201,2,90,0,2
2039,26,F,硕士,计算机科学,94075,6,134,0,2
2040,30,M,本科,生物科学,77952,4,156,1,2
2041,23,M,博士,物理学,50696,3,188,0,2
2042,26,F,硕士,计算机科学,53918,3,87,1,2
2043,21,M,硕士,计算机科学,72009,6,167,0,3
2044,28,M,硕士,物理学,87757,5,122,1,2
2045,24,F,博士,计算机科学,30187,5,127,1,2
2046,28,M,博士,物理学,74495,3,135,0,2
2047,28,M,博士,计算机科学,38254,5,160,0,3
2048,26,M,博士,生物科学,61287,2,68,0,2
2049,27,F,本科,计算机科学,65602,2,63,1,1
2050,20,F,本科,生物科学,89824,4,139,1,1
2051,26,F,博士,计算机科学,74016,6,157,1,1
2052,21,M,本科,计算机科学,91897,4,140,1,1
2053,28,F,本科,计算机科学,60010,6,106,0,3
2054,21,M,本科,物理学,40775,4,142,1,1
2055,27,F,博士,生物科学,86627,4,192,0,2
2056,28,F,硕士,计算机科学,82050,2,199,1,2
2057,23,F,博士,生物科学,79404,4,193,1,2
2058,26,F,硕士,计算机科学,37035,6,77,0,2
2059,21,F,博士,生物科学,56239,6,50,0,3
2060,22,M,博士,物理学,67261,6,150,0,2
2061,24,M,博士,生物科学,46858,6,165,0,2
2062,29,F,本科,物理学,87428,4,113,1,2
2063,20,F,博士,物理学,43735,4,137,0,2
2064,21,M,博士,物理学,69564,4,198,1,1
2065,20,F,博士,物理学,98389,5,189,0,2
2066,22,M,硕士,生物科学,93902,3,174,1,2
2067,24,F,硕士,生物科学,39254,4,174,1,2
2068,21,M,硕士,生物科学,53827,6,120,1,2
2069,28,M,硕士,物理学,86836,5,72,1,1
2070,25,F,本科,生物科学,89009,5,58,1,2
2071,21,F,本科,计算机科学,68182,4,64,1,2
2072,27,M,本科,物理学,69588,6,150,1,2
2073,23,F,硕士,生物科学,30360,6,83,0,3
2074,22,F,本科,生物科学,45525,2,184,1,1
2075,24,F,本科,生物科学,38640,6,164,1,2
2076,25,F,硕士,计算机科学,76465,3,125,0,2
2077,30,M,博士,生物科学,56613,5,93,0,3
2078,20,F,博士,计算机科学,57990,6,170,0,2
2079,23,F,本科,物理学,88995,3,70,1,2
2080,21,F,本科,物理学,94758,5,90,1,1
2081,25,M,本科,生物科学,96381,6,173,1,1
2082,25,F,本科,物理学,54718,6,86,1,1
2083,26,F,本科,生物科学,92686,6,129,1,2
2084,20,F,硕士,计算机科学,71647,4,72,0,3
2085,21,M,本科,物理学,94345,3,193,1,1
2086,27,F,本科,生物科学,83296,4,116,1,2
2087,25,M,博士,生物科学,37787,6,67,1,1
2088,23,M,硕士,生物科学,99418,6,172,1,2
2089,30,M,本科,物理学,84489,4,72,1,1
2090,20,M,硕士,生物科学,72940,5,176,1,1
2091,27,M,硕士,生物科学,63210,4,145,0,2
2092,24,F,博士,计算机科学,79083,3,91,0,2
2093,30,M,本科,物理学,99225,4,64,1,2
2094,27,F,博士,物理学,84568,3,111,0,2
2095,28,F,硕士,生物科学,89831,4,158,0,3
2096,27,F,博士,生物科学,38164,2,94,0,2
2097,30,F,博士,计算机科学,52079,6,70,0,2
2098,21,M,硕士,生物科学,68514,6,175,1,1
2099,25,F,硕士,生物科学,38959,6,146,0,2
2100,23,M,本科,计算机科学,80020,5,58,1,1
2101,29,F,硕士,生物科学,82907,2,127,1,1
2102,25,F,硕士,生物科学,84333,6,97,1,2
2103,29,F,博士,物理学,56177,5,145,0,2
2104,22,F,博士,物理学,39072,2,106,1,2
2105,30,F,硕士,计算机科学,99964,2,75,0,2
2106,26,F,本科,生物科学,43456,2,148,1,1
2107,27,M,本科,生物科学,95440,3,65,1,2
2108,21,F,硕士,生物科学,33783,2,96,1,2
2109,20,F,本科,计算机科学,76084,3,184,1,2
2110,25,F,本科,物理学,54677,3,60,0,3
2111,28,M,硕士,计算机科学,37061,3,112,1,2
2112,28,M,本科,生物科学,65655,3,70,1,1
2113,22,M,博士,生物科学,36709,6,77,0,3
2114,20,M,本科,物理学,43567,5,79,0,3
2115,25,F,硕士,物理学,64474,2,126,0,3
2116,24,F,硕士,计算机科学,71390,2,114,1,1
2117,30,M,博士,物理学,41890,5,196,0,2
2118,28,M,本科,物理学,51021,5,162,1,2
2119,30,M,博士,生物科学,99510,2,103,0,3
2120,29,M,本科,计算机科学,35527,2,86,1,2
2121,25,F,本科,物理学,86887,3,169,0,3
2122,21,M,博士,物理学,88770,6,148,0,2
2123,26,M,博士,计算机科学,88300,5,137,0,2
2124,24,M,本科,物理学,48524,4,122,0,3
2125,21,M,本科,生物科学,44117,4,167,1,1
2126,24,F,本科,计算机科学,86164,5,56,1,2
2127,21,M,博士,物理学,80270,6,93,0,3
2128,26,M,硕士,生物科学,59947,3,61,0,3
2129,28,M,本科,生物科学,72154,6,71,1,2
2130,26,M,博士,物理学,57889,4,164,0,2
2131,29,M,本科,物理学,97264,4,173,1,2
2132,20,F,硕士,物理学,49941,4,164,0,2
2133,27,M,硕士,生物科学,64112,5,164,0,3
2134,23,F,本科,物理学,94553,4,81,1,2
2135,22,M,硕士,物理学,46145,5,181,1,2
2136,26,F,本科,计算机科学,65398,4,94,1,2
2137,29,M,本科,计算机科学,92703,4,61,0,3
2138,24,F,本科,计算机科学,41248,5,163,1,1
2139,26,F,硕士,物理学,47232,2,111,1,1
2140,22,F,硕士,计算机科学,53326,5,130,0,2
2141,27,M,博士,计算机科学,45993,5,113,0,2
2142,24,M,硕士,计算机科学,70217,3,63,0,3
2143,23,F,硕士,生物科学,81011,4,118,1,1
2144,28,M,博士,计算机科学,70284,5,176,0,3
2145,27,M,博士,物理学,93502,3,136,0,2
2146,25,F,博士,计算机科学,58767,6,193,0,3
2147,25,F,硕士,生物科学,38446,6,178,0,3
2148,30,M,博士,计算机科学,66891,5,108,0,2
2149,20,M,博士,计算机科学,61747,2,123,1,1
2150,24,F,博士,计算机科学,37616,3,124,0,2
2151,20,M,硕士,生物科学,91745,3,69,1,2
2152,23,F,博士,计算机科学,75154,4,135,0,3
2153,21,F,博士,物理学,34068,2,112,0,2
2154,20,M,博士,生物科学,73509,6,157,1,2
2155,29,M,博士,物理学,59458,4,107,0,3
2156,23,M,博士,物理学,62744,5,67,0,2
2157,28,M,硕士,生物科学,54522,4,162,0,2
2158,20,M,硕士,物理学,70857,2,70,1,2
2159,26,M,硕士,计算机科学,58815,4,91,1,2
2160,21,M,硕士,物理学,63449,3,189,0,2
2161,26,F,硕士,物理学,60944,4,98,1,1
2162,20,M,博士,生物科学,59159,3,161,1,1
2163,24,M,本科,计算机科学,81839,4,89,1,1
2164,22,M,博士,生物科学,37516,3,101,0,2
2165,30,F,本科,物理学,68340,3,190,1,1
2166,24,M,博士,物理学,34480,4,98,0,3
2167,27,F,本科,物理学,46761,4,123,0,3
2168,20,M,博士,生物科学,67104,4,78,1,1
2169,26,F,博士,计算机科学,94583,6,152,1,2
2170,26,M,硕士,生物科学,72913,2,86,0,3
2171,29,F,本科,计算机科学,39473,4,129,0,3
2172,23,F,本科,生物科学,51510,4,184,1,2
2173,26,M,本科,物理学,73660,4,93,1,2
2174,22,F,博士,计算机科学,99151,2,171,0,3
2175,26,F,本科,物理学,35217,6,91,0,3
2176,24,M,本科,生物科学,97618,6,194,1,2
2177,30,F,本科,生物科学,98949,5,150,0,3
2178,28,F,硕士,生物科学,78582,2,80,1,1
2179,27,M,博士,物理学,67791,2,120,0,2
2180,25,M,博士,生物科学,85119,2,151,0,3
2181,25,F,博士,物理学,74038,5,86,0,3
2182,22,F,硕士,物理学,86062,4,74,1,1
2183,23,M,本科,生物科学,35767,6,163,1,1
2184,20,F,博士,物理学,73191,3,137,1,2
2185,25,M,本科,物理学,88016,3,58,0,3
2186,25,M,本科,计算机科学,76528,2,134,1,2
2187,22,F,博士,生物科学,52997,6,184,0,2
2188,26,M,硕士,物理学,59189,3,187,0,3
2189,24,M,本科,生物科学,88402,4,126,1,2
2190,28,M,硕士,生物科学,60982,2,175,0,2
2191,22,M,博士,生物科学,93293,5,100,0,2
2192,23,M,硕士,物理学,86973,5,176,1,2
2193,30,F,硕士,生物科学,90785,6,156,0,2
2194,20,M,硕士,生物科学,66917,2,78,0,2
2195,29,M,硕士,物理学,84808,3,162,1,2
2196,27,M,硕士,物理学,76143,5,159,1,2
2197,22,F,硕士,计算机科学,87496,6,152,0,2
2198,25,M,硕士,计算机科学,93563,4,131,1,1
2199,29,M,本科,生物科学,80957,2,101,0,2
2200,22,F,博士,物理学,79485,3,138,0,3
2201,24,M,本科,物理学,49199,4,81,1,2
2202,21,M,博士,计算机科学,59228,2,61,1,1
2203,24,M,硕士,物理学,55177,4,148,0,2
2204,24,F,本科,生物科学,85151,6,146,0,2
2205,20,M,本科,物理学,83664,3,125,1,2
2206,26,M,本科,生物科学,76740,5,150,1,2
2207,26,F,本科,物理学,65530,4,182,0,2
2208,24,M,本科,生物科学,82594,3,92,0,3
2209,25,F,博士,计算机科学,79906,3,188,0,2
2210,20,M,本科,生物科学,63014,2,183,1,2
2211,23,F,硕士,计算机科学,63053,2,106,0,2
2212,27,F,硕士,物理学,78679,3,114,0,3
2213,26,M,硕士,生物科学,83140,6,106,1,2
2214,22,F,硕士,生物科学,74201,6,159,0,3
2215,25,F,博士,计算机科学,38333,6,123,0,3
2216,23,M,博士,物理学,98988,6,76,1,1
2217,21,F,硕士,计算机科学,80911,4,189,0,2
2218,30,M,硕士,生物科学,30784,4,109,1,2
